date,site,engSiteName_nomSiteAng,shore_côte,latitude,longitude,habitat,gear_équipement,transect,area_m^2,species_espèce,engCommonName_nomCommunAng,TSN,AphiaID,rawAbundance_abondanceBrute,calibratedYOYAbundance_abondanceCalibréeJDA,calibratedDensity_densitéCalibrée_m^-2
7/30/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,1,58.3,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
7/30/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,1,58.3,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/30/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,2,58.3,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/30/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,2,58.3,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
7/30/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,2,58.3,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
7/30/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,2,58.3,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/31/2013,Cable,Cable Island,Eastern shore,44.74676,-62.79261,SG,T,1,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/31/2013,Cable,Cable Island,Eastern shore,44.74676,-62.79261,SG,T,1,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
7/31/2013,Cable,Cable Island,Eastern shore,44.74676,-62.79261,SG,T,1,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/31/2013,Cable,Cable Island,Eastern shore,44.74676,-62.79261,SG,T,1,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
7/31/2013,Cable,Cable Island,Eastern shore,44.74676,-62.79261,SG,T,1,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/31/2013,Cable,Cable Island,Eastern shore,44.74676,-62.79261,SG,T,2,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/31/2013,Cable,Cable Island,Eastern shore,44.74676,-62.79261,SG,T,2,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
7/31/2013,Cable,Cable Island,Eastern shore,44.74676,-62.79261,SG,T,2,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
7/31/2013,Cable,Cable Island,Eastern shore,44.74676,-62.79261,SG,T,2,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/31/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,12,90,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/31/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,12,90,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/31/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,13,90,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
7/31/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,13,90,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/31/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,13,90,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
8/1/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,14,50,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
8/1/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,14,50,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
8/1/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,S,14,50,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
8/6/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,13,60,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
8/6/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,13,60,Fundulus diaphanus,Banded killifish,165646,159296,NA,NA,0.263
8/6/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,13,60,Microgadus tomcod,Tomcod,164720,158928,NA,NA,0.321480109
8/6/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,13,60,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
8/6/2013,L3F,Lower Three Fathom Harbour,Eastern shore,44.63536,-63.29408,SG,S,13,60,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
8/7/2013,Crouch,Croucher Island,South shore,44.64182,-63.95652,SG,T,2,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
8/7/2013,Crouch,Croucher Island,South shore,44.64182,-63.95652,SG,T,2,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
8/7/2013,Crouch,Croucher Island,South shore,44.64182,-63.95652,SG,T,2,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
8/7/2013,Crouch,Croucher Island,South shore,44.64182,-63.95652,SG,T,2,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
8/7/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,13,100,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
8/7/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,13,100,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
8/7/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,13,100,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
8/7/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,14,100,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
8/7/2013,EP,East Petpeswick,Eastern shore,44.7121,-63.16647,SG,S,14,100,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
8/7/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,3,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
8/7/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,3,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
8/7/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,3,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
8/7/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,3,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
8/7/2013,Straw,Strawberry Island,South shore,44.646833,-62.04675,SG,T,3,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
8/8/2013,Cable,Cable Island,Eastern shore,44.74676,-62.79261,SG,T,3,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.063
8/8/2013,Cable,Cable Island,Eastern shore,44.74676,-62.79261,SG,T,3,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
8/8/2013,Cable,Cable Island,Eastern shore,44.74676,-62.79261,SG,T,3,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
8/12/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,1,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.2055
8/12/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,1,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
8/12/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,1,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
8/12/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,1,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
8/12/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,1,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
8/12/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,2,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
8/12/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,2,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
8/12/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,2,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
8/12/2013,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,2,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
8/13/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,T,1,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.2055
8/13/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,T,1,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
8/13/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,T,1,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
8/13/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,T,1,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
8/13/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,T,1,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
8/13/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,T,1,55,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
8/13/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,T,2,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.2055
8/13/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,T,2,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
8/13/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,T,2,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
8/13/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,T,2,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
8/13/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,T,2,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
8/13/2013,SecPen,Second Peninsula,South shore,44.40193,-64.28066,SG,T,2,55,Urophysis tenuis,White hake,0,400609,NA,NA,0.0147
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,3,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.2055
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,3,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,3,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,3,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,3,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,4,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.2055
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,4,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,4,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,4,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,4,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,5,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.2055
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,5,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,5,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,5,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,5,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,6,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.2055
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,6,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,6,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,6,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,6,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,7,55,Anguilla rostrata,American eel,161127,158562,NA,NA,0.2055
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,7,55,Menidia menidia,Atlantic Silverside,165994,159228,NA,NA,0.110565
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,7,55,Pholis gunnellus,Rock gunnel,171645,126996,NA,NA,0.0018
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,7,55,Pollachius virens,Pollock,164727,126441,NA,NA,0.11781
7/1/2014,CB,Crescent Beach,South shore,44.23835,-64.40623,SG,T,7,55,Pseudopleuronectes americanus,Winter flounder,172905,158885,NA,NA,0.02595
